2019-06-25 16:55:15,703 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2019-06-25 16:57:03,438 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2019-06-25 16:57:26,627 param size = 0.046234MB
2019-06-25 16:57:26,628 Starting epoch 1/5
2019-06-25 17:17:35,976 valid mini-batch 294, loss=4.673564e-01 accuracy=85.074153
2019-06-25 17:17:36,143 valid mini-batch 295, loss=4.680266e-01 accuracy=85.045397
2019-06-25 17:17:36,313 valid mini-batch 296, loss=4.675679e-01 accuracy=85.053662
2019-06-25 17:17:36,481 valid mini-batch 297, loss=4.677627e-01 accuracy=85.067114
2019-06-25 17:17:36,638 valid mini-batch 298, loss=4.664309e-01 accuracy=85.111831
2019-06-25 17:17:36,783 valid mini-batch 299, loss=4.661410e-01 accuracy=85.125000
2019-06-25 17:17:36,922 valid mini-batch 300, loss=4.664674e-01 accuracy=85.112126
2019-06-25 17:17:37,062 valid mini-batch 301, loss=4.666042e-01 accuracy=85.120033
2019-06-25 17:17:37,203 valid mini-batch 302, loss=4.671997e-01 accuracy=85.112417
2019-06-25 17:17:37,343 valid mini-batch 303, loss=4.676693e-01 accuracy=85.094572
2019-06-25 17:17:37,483 valid mini-batch 304, loss=4.681817e-01 accuracy=85.087090
2019-06-25 17:17:37,623 valid mini-batch 305, loss=4.683850e-01 accuracy=85.069444
2019-06-25 17:17:37,767 valid mini-batch 306, loss=4.684781e-01 accuracy=85.051914
2019-06-25 17:17:37,907 valid mini-batch 307, loss=4.692076e-01 accuracy=85.044643
2019-06-25 17:17:38,046 valid mini-batch 308, loss=4.692287e-01 accuracy=85.027306
2019-06-25 17:17:38,186 valid mini-batch 309, loss=4.684175e-01 accuracy=85.050403
2019-06-25 17:17:38,326 valid mini-batch 310, loss=4.689569e-01 accuracy=85.038183
2019-06-25 17:17:38,466 valid mini-batch 311, loss=4.687977e-01 accuracy=85.041066
2019-06-25 17:17:38,606 valid mini-batch 312, loss=4.690133e-01 accuracy=85.043930
2019-06-25 17:17:38,749 valid mini-batch 313, loss=4.686215e-01 accuracy=85.076632
2019-06-25 17:17:38,889 valid mini-batch 314, loss=4.680631e-01 accuracy=85.099206
2019-06-25 17:17:39,029 valid mini-batch 315, loss=4.687558e-01 accuracy=85.082081
2019-06-25 17:17:39,169 valid mini-batch 316, loss=4.687027e-01 accuracy=85.094637
2019-06-25 17:17:39,309 valid mini-batch 317, loss=4.684147e-01 accuracy=85.102201
2019-06-25 17:17:39,449 valid mini-batch 318, loss=4.680214e-01 accuracy=85.119514
2019-06-25 17:17:39,590 valid mini-batch 319, loss=4.680995e-01 accuracy=85.112305
2019-06-25 17:17:39,734 valid mini-batch 320, loss=4.672861e-01 accuracy=85.134346
2019-06-25 17:17:39,875 valid mini-batch 321, loss=4.680845e-01 accuracy=85.112578
2019-06-25 17:17:40,015 valid mini-batch 322, loss=4.681443e-01 accuracy=85.115132
2019-06-25 17:17:40,155 valid mini-batch 323, loss=4.686603e-01 accuracy=85.112847
2019-06-25 17:17:40,295 valid mini-batch 324, loss=4.689786e-01 accuracy=85.115385
2019-06-25 17:17:40,435 valid mini-batch 325, loss=4.697275e-01 accuracy=85.103528
2019-06-25 17:17:40,575 valid mini-batch 326, loss=4.694309e-01 accuracy=85.106078
2019-06-25 17:17:40,707 valid mini-batch 327, loss=4.696630e-01 accuracy=85.094322
2019-06-25 17:17:40,835 valid mini-batch 328, loss=4.695177e-01 accuracy=85.077888
2019-06-25 17:17:40,963 valid mini-batch 329, loss=4.699724e-01 accuracy=85.075758
2019-06-25 17:17:41,091 valid mini-batch 330, loss=4.707631e-01 accuracy=85.068920
2019-06-25 17:17:41,218 valid mini-batch 331, loss=4.710160e-01 accuracy=85.048005
2019-06-25 17:17:41,345 valid mini-batch 332, loss=4.710245e-01 accuracy=85.045983
2019-06-25 17:17:41,473 valid mini-batch 333, loss=4.711512e-01 accuracy=85.043975
2019-06-25 17:17:41,601 valid mini-batch 334, loss=4.716942e-01 accuracy=85.023321
2019-06-25 17:17:41,734 valid mini-batch 335, loss=4.715267e-01 accuracy=85.016741
2019-06-25 17:17:41,862 valid mini-batch 336, loss=4.709341e-01 accuracy=85.042656
2019-06-25 17:17:41,990 valid mini-batch 337, loss=4.706958e-01 accuracy=85.040680
2019-06-25 17:17:42,117 valid mini-batch 338, loss=4.708634e-01 accuracy=85.024889
2019-06-25 17:17:42,246 valid mini-batch 339, loss=4.703312e-01 accuracy=85.027574
2019-06-25 17:17:42,374 valid mini-batch 340, loss=4.706249e-01 accuracy=85.016496
2019-06-25 17:17:42,501 valid mini-batch 341, loss=4.720734e-01 accuracy=84.991776
2019-06-25 17:17:42,629 valid mini-batch 342, loss=4.731719e-01 accuracy=84.958090
2019-06-25 17:17:42,761 valid mini-batch 343, loss=4.727567e-01 accuracy=84.970022
2019-06-25 17:17:42,889 valid mini-batch 344, loss=4.734242e-01 accuracy=84.936594
2019-06-25 17:17:43,016 valid mini-batch 345, loss=4.742257e-01 accuracy=84.939487
2019-06-25 17:17:43,144 valid mini-batch 346, loss=4.743142e-01 accuracy=84.933357
2019-06-25 17:17:43,272 valid mini-batch 347, loss=4.740252e-01 accuracy=84.927263
2019-06-25 17:17:43,400 valid mini-batch 348, loss=4.746999e-01 accuracy=84.934635
2019-06-25 17:17:43,527 valid mini-batch 349, loss=4.748730e-01 accuracy=84.924107
2019-06-25 17:17:43,655 valid mini-batch 350, loss=4.753886e-01 accuracy=84.900285
2019-06-25 17:17:43,787 valid mini-batch 351, loss=4.754092e-01 accuracy=84.885476
2019-06-25 17:17:43,914 valid mini-batch 352, loss=4.750832e-01 accuracy=84.888456
2019-06-25 17:17:44,042 valid mini-batch 353, loss=4.749388e-01 accuracy=84.900247
2019-06-25 17:17:44,170 valid mini-batch 354, loss=4.750105e-01 accuracy=84.889965
2019-06-25 17:17:44,298 valid mini-batch 355, loss=4.742904e-01 accuracy=84.910463
2019-06-25 17:17:44,426 valid mini-batch 356, loss=4.734157e-01 accuracy=84.930847
2019-06-25 17:17:44,553 valid mini-batch 357, loss=4.734142e-01 accuracy=84.929295
2019-06-25 17:17:44,674 valid mini-batch 358, loss=4.732206e-01 accuracy=84.932103
2019-06-25 17:17:44,795 valid mini-batch 359, loss=4.740364e-01 accuracy=84.913194
2019-06-25 17:17:44,912 valid mini-batch 360, loss=4.744311e-01 accuracy=84.907375
2019-06-25 17:17:45,030 valid mini-batch 361, loss=4.738420e-01 accuracy=84.931802
2019-06-25 17:17:45,147 valid mini-batch 362, loss=4.736043e-01 accuracy=84.943182
2019-06-25 17:17:45,265 valid mini-batch 363, loss=4.731700e-01 accuracy=84.958791
2019-06-25 17:17:45,383 valid mini-batch 364, loss=4.740299e-01 accuracy=84.944349
2019-06-25 17:17:45,500 valid mini-batch 365, loss=4.739052e-01 accuracy=84.942794
2019-06-25 17:17:45,618 valid mini-batch 366, loss=4.739310e-01 accuracy=84.945504
2019-06-25 17:17:45,739 valid mini-batch 367, loss=4.742047e-01 accuracy=84.943954
2019-06-25 17:17:45,856 valid mini-batch 368, loss=4.740162e-01 accuracy=84.946646
2019-06-25 17:17:45,973 valid mini-batch 369, loss=4.738882e-01 accuracy=84.936655
2019-06-25 17:17:46,090 valid mini-batch 370, loss=4.732644e-01 accuracy=84.956199
2019-06-25 17:17:46,207 valid mini-batch 371, loss=4.736050e-01 accuracy=84.958837
2019-06-25 17:17:46,325 valid mini-batch 372, loss=4.736291e-01 accuracy=84.948894
2019-06-25 17:17:46,442 valid mini-batch 373, loss=4.735865e-01 accuracy=84.930648
2019-06-25 17:17:46,559 valid mini-batch 374, loss=4.736535e-01 accuracy=84.933333
2019-06-25 17:17:46,676 valid mini-batch 375, loss=4.738523e-01 accuracy=84.936004
2019-06-25 17:17:46,798 valid mini-batch 376, loss=4.733567e-01 accuracy=84.959383
2019-06-25 17:17:46,916 valid mini-batch 377, loss=4.726309e-01 accuracy=84.978505
2019-06-25 17:17:47,033 valid mini-batch 378, loss=4.734796e-01 accuracy=84.960422
2019-06-25 17:17:47,151 valid mini-batch 379, loss=4.732261e-01 accuracy=84.962993
2019-06-25 17:17:47,269 valid mini-batch 380, loss=4.739065e-01 accuracy=84.953248
2019-06-25 17:17:47,386 valid mini-batch 381, loss=4.741116e-01 accuracy=84.959915
2019-06-25 17:17:47,504 valid mini-batch 382, loss=4.739246e-01 accuracy=84.970627
2019-06-25 17:17:47,622 valid mini-batch 383, loss=4.741646e-01 accuracy=84.977214
2019-06-25 17:17:47,742 valid mini-batch 384, loss=4.738449e-01 accuracy=84.983766
2019-06-25 17:17:47,860 valid mini-batch 385, loss=4.748228e-01 accuracy=84.957902
2019-06-25 17:17:47,977 valid mini-batch 386, loss=4.742014e-01 accuracy=84.972545
2019-06-25 17:17:48,094 valid mini-batch 387, loss=4.745077e-01 accuracy=84.966978
2019-06-25 17:17:48,212 valid mini-batch 388, loss=4.743595e-01 accuracy=84.961440
2019-06-25 17:17:48,331 valid mini-batch 389, loss=4.743930e-01 accuracy=84.959936
2019-06-25 17:17:48,448 valid mini-batch 390, loss=4.741556e-01 accuracy=84.958440
2019-06-25 17:17:48,566 valid mini-batch 391, loss=4.742016e-01 accuracy=84.968909
2019-06-25 17:17:48,691 valid mini-batch 392, loss=4.742367e-01 accuracy=84.963422
2019-06-25 17:17:48,819 valid mini-batch 393, loss=4.746658e-01 accuracy=84.961929
2019-06-25 17:17:48,947 valid mini-batch 394, loss=4.749874e-01 accuracy=84.948576
2019-06-25 17:17:49,074 valid mini-batch 395, loss=4.748582e-01 accuracy=84.943182
2019-06-25 17:17:49,202 valid mini-batch 396, loss=4.744198e-01 accuracy=84.957494
2019-06-25 17:17:49,330 valid mini-batch 397, loss=4.742225e-01 accuracy=84.956030
2019-06-25 17:17:49,457 valid mini-batch 398, loss=4.735500e-01 accuracy=84.974154
2019-06-25 17:17:49,585 valid mini-batch 399, loss=4.730445e-01 accuracy=84.992188
2019-06-25 17:17:49,716 valid mini-batch 400, loss=4.727401e-01 accuracy=84.994545
2019-06-25 17:17:49,844 valid mini-batch 401, loss=4.728859e-01 accuracy=84.989117
2019-06-25 17:17:49,971 valid mini-batch 402, loss=4.732128e-01 accuracy=84.972084
2019-06-25 17:17:50,098 valid mini-batch 403, loss=4.736125e-01 accuracy=84.966739
2019-06-25 17:17:50,226 valid mini-batch 404, loss=4.739443e-01 accuracy=84.972994
2019-06-25 17:17:50,354 valid mini-batch 405, loss=4.733811e-01 accuracy=84.986915
2019-06-25 17:17:50,482 valid mini-batch 406, loss=4.732516e-01 accuracy=84.993090
2019-06-25 17:17:50,609 valid mini-batch 407, loss=4.730074e-01 accuracy=85.006893
2019-06-25 17:17:50,741 valid mini-batch 408, loss=4.723443e-01 accuracy=85.024450
2019-06-25 17:17:50,869 valid mini-batch 409, loss=4.728403e-01 accuracy=85.019055
2019-06-25 17:17:50,996 valid mini-batch 410, loss=4.722301e-01 accuracy=85.044100
2019-06-25 17:17:51,124 valid mini-batch 411, loss=4.718203e-01 accuracy=85.053853
2019-06-25 17:17:51,252 valid mini-batch 412, loss=4.713569e-01 accuracy=85.067343
2019-06-25 17:17:51,379 valid mini-batch 413, loss=4.714672e-01 accuracy=85.069444
2019-06-25 17:17:51,507 valid mini-batch 414, loss=4.717010e-01 accuracy=85.056476
2019-06-25 17:17:51,635 valid mini-batch 415, loss=4.713613e-01 accuracy=85.062350
2019-06-25 17:17:51,766 valid mini-batch 416, loss=4.714886e-01 accuracy=85.056954
2019-06-25 17:17:51,894 valid mini-batch 417, loss=4.717082e-01 accuracy=85.055323
2019-06-25 17:17:52,022 valid mini-batch 418, loss=4.720164e-01 accuracy=85.057428
2019-06-25 17:17:52,150 valid mini-batch 419, loss=4.731773e-01 accuracy=85.052083
2019-06-25 17:17:52,278 valid mini-batch 420, loss=4.735245e-01 accuracy=85.043052
2019-06-25 17:17:52,406 valid mini-batch 421, loss=4.738104e-01 accuracy=85.056280
2019-06-25 17:17:52,534 valid mini-batch 422, loss=4.732627e-01 accuracy=85.069444
2019-06-25 17:17:52,657 valid mini-batch 423, loss=4.731230e-01 accuracy=85.086232
2019-06-25 17:17:52,779 valid mini-batch 424, loss=4.732689e-01 accuracy=85.088235
2019-06-25 17:17:52,897 valid mini-batch 425, loss=4.735872e-01 accuracy=85.068222
2019-06-25 17:17:53,015 valid mini-batch 426, loss=4.732198e-01 accuracy=85.077576
2019-06-25 17:17:53,133 valid mini-batch 427, loss=4.734581e-01 accuracy=85.075935
2019-06-25 17:17:53,250 valid mini-batch 428, loss=4.735791e-01 accuracy=85.067016
2019-06-25 17:17:53,368 valid mini-batch 429, loss=4.737133e-01 accuracy=85.061773
2019-06-25 17:17:53,486 valid mini-batch 430, loss=4.736562e-01 accuracy=85.060180
2019-06-25 17:17:53,604 valid mini-batch 431, loss=4.730129e-01 accuracy=85.073061
2019-06-25 17:17:53,725 valid mini-batch 432, loss=4.731762e-01 accuracy=85.067841
2019-06-25 17:17:53,842 valid mini-batch 433, loss=4.726693e-01 accuracy=85.080645
2019-06-25 17:17:53,959 valid mini-batch 434, loss=4.730818e-01 accuracy=85.082615
2019-06-25 17:17:54,076 valid mini-batch 435, loss=4.726629e-01 accuracy=85.095327
2019-06-25 17:17:54,193 valid mini-batch 436, loss=4.727071e-01 accuracy=85.079376
2019-06-25 17:17:54,310 valid mini-batch 437, loss=4.728044e-01 accuracy=85.077768
2019-06-25 17:17:54,428 valid mini-batch 438, loss=4.734799e-01 accuracy=85.054812
2019-06-25 17:17:54,545 valid mini-batch 439, loss=4.732096e-01 accuracy=85.067472
2019-06-25 17:17:54,662 valid mini-batch 440, loss=4.730496e-01 accuracy=85.076531
2019-06-25 17:17:54,784 valid mini-batch 441, loss=4.729088e-01 accuracy=85.067873
2019-06-25 17:17:54,901 valid mini-batch 442, loss=4.721754e-01 accuracy=85.087472
2019-06-25 17:17:55,019 valid mini-batch 443, loss=4.722471e-01 accuracy=85.082348
2019-06-25 17:17:55,137 valid mini-batch 444, loss=4.720785e-01 accuracy=85.091292
2019-06-25 17:17:55,255 valid mini-batch 445, loss=4.720612e-01 accuracy=85.093189
2019-06-25 17:17:55,372 valid mini-batch 446, loss=4.722215e-01 accuracy=85.084592
2019-06-25 17:17:55,490 valid mini-batch 447, loss=4.723128e-01 accuracy=85.086496
2019-06-25 17:17:55,608 valid mini-batch 448, loss=4.723591e-01 accuracy=85.098831
2019-06-25 17:17:55,731 valid mini-batch 449, loss=4.728630e-01 accuracy=85.072917
2019-06-25 17:17:55,848 valid mini-batch 450, loss=4.732648e-01 accuracy=85.067905
2019-06-25 17:17:55,965 valid mini-batch 451, loss=4.734196e-01 accuracy=85.066372
2019-06-25 17:17:56,082 valid mini-batch 452, loss=4.734996e-01 accuracy=85.068295
2019-06-25 17:17:56,199 valid mini-batch 453, loss=4.735059e-01 accuracy=85.070209
2019-06-25 17:17:56,316 valid mini-batch 454, loss=4.732055e-01 accuracy=85.078984
2019-06-25 17:17:56,434 valid mini-batch 455, loss=4.727924e-01 accuracy=85.084293
2019-06-25 17:17:56,551 valid mini-batch 456, loss=4.727951e-01 accuracy=85.075903
2019-06-25 17:17:56,674 valid mini-batch 457, loss=4.725309e-01 accuracy=85.077784
2019-06-25 17:17:56,805 valid mini-batch 458, loss=4.727819e-01 accuracy=85.079657
2019-06-25 17:17:56,933 valid mini-batch 459, loss=4.725786e-01 accuracy=85.088315
2019-06-25 17:17:57,061 valid mini-batch 460, loss=4.728718e-01 accuracy=85.079989
2019-06-25 17:17:57,188 valid mini-batch 461, loss=4.725026e-01 accuracy=85.088609
2019-06-25 17:17:57,315 valid mini-batch 462, loss=4.727194e-01 accuracy=85.083693
2019-06-25 17:17:57,443 valid mini-batch 463, loss=4.731073e-01 accuracy=85.075431
2019-06-25 17:17:57,570 valid mini-batch 464, loss=4.732899e-01 accuracy=85.067204
2019-06-25 17:17:57,700 valid mini-batch 465, loss=4.735671e-01 accuracy=85.062366
2019-06-25 17:17:57,827 valid mini-batch 466, loss=4.741471e-01 accuracy=85.047511
2019-06-25 17:17:57,955 valid mini-batch 467, loss=4.748532e-01 accuracy=85.039396
2019-06-25 17:17:58,054 valid mini-batch 468, loss=4.747511e-01 accuracy=85.050000
2019-06-25 17:17:58,054 valid_acc 85.050000
2019-06-25 17:17:58,055 genotype = Genotype(normal=[('conv_3x3', 0), ('max_pool_3x3', 1), ('conv_3x3', 0)], normal_concat=range(1, 3), reduce=[('conv_3x3', 0), ('conv_3x3', 1), ('conv_3x3', 0)], reduce_concat=range(1, 3))
2019-06-25 17:17:58,057 Starting epoch 4/5
2019-06-25 17:17:58,800 train mini-batch 000, loss=9.860729e-02 accuracy=96.875000
2019-06-25 17:17:59,546 train mini-batch 001, loss=1.384696e-01 accuracy=95.312500
2019-06-25 17:18:00,247 train mini-batch 002, loss=1.100935e-01 accuracy=96.354167
2019-06-25 17:18:00,885 train mini-batch 003, loss=1.088462e-01 accuracy=95.703125
2019-06-25 17:18:01,533 train mini-batch 004, loss=1.048171e-01 accuracy=95.937500
2019-06-25 17:18:02,274 train mini-batch 005, loss=1.045427e-01 accuracy=96.093750
2019-06-25 17:18:02,922 train mini-batch 006, loss=1.137787e-01 accuracy=95.758929
2019-06-25 17:18:03,528 train mini-batch 007, loss=1.204104e-01 accuracy=95.117188
2019-06-25 17:18:04,137 train mini-batch 008, loss=1.354204e-01 accuracy=94.965278
2019-06-25 17:18:04,801 train mini-batch 009, loss=1.389268e-01 accuracy=95.156250
2019-06-25 17:18:05,452 train mini-batch 010, loss=1.492169e-01 accuracy=95.170455
2019-06-25 17:18:06,110 train mini-batch 011, loss=1.532578e-01 accuracy=95.182292
2019-06-25 17:18:06,877 train mini-batch 012, loss=1.635421e-01 accuracy=95.072115
2019-06-25 17:18:07,530 train mini-batch 013, loss=1.558292e-01 accuracy=95.312500
2019-06-25 17:18:08,181 train mini-batch 014, loss=1.535989e-01 accuracy=95.312500
2019-06-25 17:18:08,896 train mini-batch 015, loss=1.508365e-01 accuracy=95.507812
2019-06-25 17:18:09,738 train mini-batch 016, loss=1.452057e-01 accuracy=95.680147
2019-06-25 17:18:10,573 train mini-batch 017, loss=1.433590e-01 accuracy=95.659722
2019-06-25 17:18:11,413 train mini-batch 018, loss=1.377344e-01 accuracy=95.888158
2019-06-25 17:18:12,256 train mini-batch 019, loss=1.376994e-01 accuracy=95.781250
2019-06-25 17:18:13,029 train mini-batch 020, loss=1.430125e-01 accuracy=95.610119
2019-06-25 17:18:13,799 train mini-batch 021, loss=1.386341e-01 accuracy=95.809659
2019-06-25 17:18:14,522 train mini-batch 022, loss=1.407712e-01 accuracy=95.788043
2019-06-25 17:18:15,238 train mini-batch 023, loss=1.398451e-01 accuracy=95.833333
2019-06-25 17:18:15,958 train mini-batch 024, loss=1.406582e-01 accuracy=95.812500
2019-06-25 17:18:16,674 train mini-batch 025, loss=1.388222e-01 accuracy=95.793269
2019-06-25 17:18:17,327 train mini-batch 026, loss=1.363578e-01 accuracy=95.833333
2019-06-25 17:18:17,986 train mini-batch 027, loss=1.370123e-01 accuracy=95.870536
2019-06-25 17:18:18,638 train mini-batch 028, loss=1.388295e-01 accuracy=95.797414
2019-06-25 17:18:19,298 train mini-batch 029, loss=1.379913e-01 accuracy=95.833333
2019-06-25 17:18:19,953 train mini-batch 030, loss=1.362352e-01 accuracy=95.917339
2019-06-25 17:18:20,603 train mini-batch 031, loss=1.382322e-01 accuracy=95.800781
2019-06-25 17:18:21,211 train mini-batch 032, loss=1.377964e-01 accuracy=95.785985
2019-06-25 17:18:21,818 train mini-batch 033, loss=1.357569e-01 accuracy=95.863971
2019-06-25 17:18:22,422 train mini-batch 034, loss=1.347099e-01 accuracy=95.892857
2019-06-25 17:18:23,082 train mini-batch 035, loss=1.357182e-01 accuracy=95.920139
2019-06-25 17:18:23,688 train mini-batch 036, loss=1.347493e-01 accuracy=95.903716
2019-06-25 17:18:24,291 train mini-batch 037, loss=1.400209e-01 accuracy=95.888158
2019-06-25 17:18:24,923 train mini-batch 038, loss=1.393801e-01 accuracy=95.953526
2019-06-25 17:18:25,575 train mini-batch 039, loss=1.376867e-01 accuracy=96.015625
2019-06-25 17:18:26,233 train mini-batch 040, loss=1.362522e-01 accuracy=96.036585
2019-06-25 17:18:26,893 train mini-batch 041, loss=1.366949e-01 accuracy=96.019345
2019-06-25 17:18:27,543 train mini-batch 042, loss=1.353818e-01 accuracy=96.075581
2019-06-25 17:18:28,199 train mini-batch 043, loss=1.342295e-01 accuracy=96.093750
2019-06-25 17:18:28,916 train mini-batch 044, loss=1.336552e-01 accuracy=96.076389
2019-06-25 17:18:29,752 train mini-batch 045, loss=1.350013e-01 accuracy=96.059783
2019-06-25 17:18:30,590 train mini-batch 046, loss=1.365754e-01 accuracy=95.977394
2019-06-25 17:18:31,433 train mini-batch 047, loss=1.350760e-01 accuracy=96.028646
2019-06-25 17:18:32,274 train mini-batch 048, loss=1.350656e-01 accuracy=96.014031
2019-06-25 17:18:33,059 train mini-batch 049, loss=1.349273e-01 accuracy=95.968750
2019-06-25 17:18:33,783 train mini-batch 050, loss=1.334699e-01 accuracy=95.986520
2019-06-25 17:18:34,504 train mini-batch 051, loss=1.341260e-01 accuracy=95.973558
2019-06-25 17:18:35,493 train mini-batch 052, loss=1.349160e-01 accuracy=95.961085
2019-06-25 17:18:36,221 train mini-batch 053, loss=1.361668e-01 accuracy=95.920139
2019-06-25 17:18:37,057 train mini-batch 054, loss=1.352651e-01 accuracy=95.965909
2019-06-25 17:18:37,811 train mini-batch 055, loss=1.345375e-01 accuracy=96.010045
2019-06-25 17:18:38,460 train mini-batch 056, loss=1.342296e-01 accuracy=96.025219
2019-06-25 17:18:39,130 train mini-batch 057, loss=1.345958e-01 accuracy=96.039871
2019-06-25 17:18:39,788 train mini-batch 058, loss=1.356272e-01 accuracy=96.027542
2019-06-25 17:18:40,443 train mini-batch 059, loss=1.347894e-01 accuracy=96.067708
2019-06-25 17:18:41,071 train mini-batch 060, loss=1.367549e-01 accuracy=96.106557
2019-06-25 17:18:41,675 train mini-batch 061, loss=1.377948e-01 accuracy=96.093750
2019-06-25 17:18:42,282 train mini-batch 062, loss=1.374191e-01 accuracy=96.056548
2019-06-25 17:18:42,893 train mini-batch 063, loss=1.363824e-01 accuracy=96.093750
